name,loc,size,area,price,price_sum,dire,floor,buildtime,advantage
海尚乐苑,周浦-海尚乐苑周邓公路6600弄,1室2厅,59.22,35123,208,南向,高层（共11层）,2010年建,"满五配套成熟拎包入住采光好
                                        距16号线周浦东站约813米"
通河二村,通河-通河二村通河二村,2室1厅,57.9,40587,235,南北向,高层（共6层）,1994年建,"满五优质教育
                                        距1号线通河新村站约1025米"
浦发绿城,三林-浦发绿城西泰林路901弄,2室2厅,82.3,43135,355,南向,低层（共6层）,2005年建,"满二优质教育
                                        距11号线浦三路站约307米"
好日子大家园D区,顾村-菊太路1399弄,3室2厅,129.79,32745,425,南北向,低层（共6层）,2010年建,优质教育
申地苑,闸北公园-平型关路68弄,3室2厅,114,59649,680,南北向,低层（共15层）,2000年建,"满五配套成熟户型佳
                                        距8号线西藏北路站约344米"
公捷苑,松江新城-谷阳北路881弄,3室2厅,89,25843,230,南向,低层（共6层）,2005年建,"满五优质教育
                                        距9号线松江新城站约805米"
万邦都市花园,花木-龙阳路1880弄,4室2厅,100,80000,800,南北向,高层（共16层）,2004年建,"满五优质教育
                                        距磁悬浮龙阳路站约587米"
丰景湾名邸,江湾镇-丰镇路100弄1-16号、华严路228弄1-,3室3厅,99.38,53331,530,南北向,中层（共6层）,2007年建,"满五
                                        距3号线江湾镇站约1150米"
新柳公寓,闸北公园-共和新路1453弄,1室1厅,56.41,77114,435,南向,中层（共17层）,2005年建,"满五优质教育
                                        距1号线延长路站约753米"
港城滴水湖馨苑,临港新城-港城滴水湖馨苑方竹路222弄、方竹路333弄,3室2厅,89,33708,300,南北向,中层（共5层）,2012年建,满五优质教育性价比高赠露台
绿地云雅园,泗泾-绿地云雅园祥严路258弄,3室2厅,96.33,37891,365,南向,中层（共12层）,2016年建,"满二
                                        距9号线泗泾站约556米"
和家欣苑,杨行-红林路589弄、顾北东路39弄,1室1厅,61,32787,200,南北向,中层（共18层）,2015年建,满五优质教育首付低性价比高
滨江凯旋门,陆家嘴-滨江凯旋门浦明路688弄,2室2厅,135.43,125526,1700,东向,高层（共27层）,2012年建,"满二性价比高户型佳
                                        距9号线商城路站约978米"
汇成一村,上海南站-汇成一村1-92号,1室0厅,33.5,53433,179,南向,高层（共6层）,1994年建,距金山铁路上海南约880米
绿洲香岛,莘闵别墅-莘松路1288弄1201-1287号,2室2厅,131.29,36179,475,南向,高层（共16层）,2008年建,无
民乐城惠益新苑,惠南-民乐城惠益新苑拱为路2600弄1-8号、听悦,2室1厅,77.92,25026,195,南向,高层（共11层）,2014年建,满五
爱家亚洲花园,杨东-东绣路1085弄、东绣路1086弄,2室2厅,97.27,71965,700,南向,中层（共12层）,2004年建,满五优质教育
宝华现代城,大宁-共和新路2399弄、广延路555弄,3室2厅,137.94,92794,1280,南北向,低层（共28层）,2008年建,"满五
                                        距1号线上海马戏城站约285米"
远洋7号,罗店-罗芬路1288弄,3室2厅,103,33981,350,南北向,高层（共11层）,2013年建,"满五配套成熟业主急售
                                        距7号线美兰湖站约447米"
芝巷小区,长风-芝巷小区中江路1070弄、梅川路799弄、大,2室1厅,70,56571,396,东向,高层（共6层）,1996年建,"满五优质教育配套成熟小区中心
                                        距13号线大渡河路站约618米"
赞成红树林,金山新城-卫零北路800弄,3室2厅,130,24231,315,南向,高层（共11层）,2011年建,配套成熟景观房
海尚乐苑,周浦-海尚乐苑周邓公路6600弄,2室2厅,75.03,35986,270,南向,中层（共14层）,2010年建,"满五总价低性价比高业主急售
                                        距16号线周浦东站约813米"
绿洲香岛,莘闵别墅-莘松路1288弄1201-1287号,3室2厅,170,37059,630,南向,中层（共17层）,2008年建,无
美兰湖中华园,罗店-美兰湖中华园抚远路1288弄,2室2厅,89,39551,352,南北向,高层（共6层）,2012年建,满五优质教育配套成熟性价比高
巨西小区,洋泾-沈家弄路900弄,1室1厅,40.5,81481,330,南向,中层（共6层）,1994年建,"满五
                                        距6号线民生路站约518米"
华欣家园,华泾-龙吴路2418弄,1室1厅,48.34,48614,235,南向,低层（共6层）,2004年建,满五优质教育
梅园新村,陆家嘴-梅园新村2-92号,1室1厅,39,94359,368,南向,低层（共6层）,1985年建,"满二
                                        距4号线浦东大道站约427米"
万寿新村青浦,青浦城区-万寿路57弄1-15号、万寿新村2-148号,3室1厅,65.4,29358,192,南向,中层（共6层）,1994年建,优质教育
淞南五村,淞南-淞南五村,2室1厅,60,41667,250,南向,低层（共6层）,1994年建,满五优质教育配套成熟性价比高
兴银花园,颛桥-丰顺路645弄、贵都路158弄,1室1厅,46,38043,175,南向,中层（共6层）,1997年建,满五优质教育
湖畔天下,南翔-瑞林路800弄、瑞林路1280弄、芳林路13,4室2厅,177.09,33881,600,南北向,低层（共18层）,2000年建,满二
天台星城,周浦-天台星城上南路6333弄,3室2厅,128.16,35502,455,南北向,高层（共7层）,2005年建,满五优质教育配套成熟小区中心
眉州路515弄小区,东外滩-眉州路515弄,3室1厅,91.42,57974,530,南北向,低层（共6层）,1989年建,"优质教育
                                        距12号线宁国路站约641米"
西郊庄园马德里洋房,华漕-金丰路777号,2室2厅,89,67416,600,南向,高层（共18层）,2015年建,满二
永康城浦欣苑,浦江-永康城浦欣苑永高路75弄,2室1厅,75,24667,185,南向,高层（共18层）,2014年建,满二配套成熟小区中心
塔城路800弄小区,嘉定城区-塔城路800弄,1室1厅,45.47,26391,120,南向,高层（共6层）,1995年建,"满五
                                        距11号线嘉定西站约1180米"
盛世宝邸一期,淞南-淞塘路98弄,2室2厅,85.88,54728,470,南向,中层（共18层）,2010年建,"满五优质教育配套成熟性价比高
                                        距3号线长江南路站约492米"
经纬城市绿洲五期,上大-纬地路99弄(纬地路路口),3室2厅,103,41553,428,南北向,中层（共11层）,2016年建,"满二优质教育总价低拎包入住
                                        距7号线南陈路站约910米"
华亭新家银杏苑,松江老城-乐都西路1455弄1-151号,2室2厅,60,29167,175,南向,中层（共6层）,2008年建,满五优质教育明厨明卫送车位
万科优诗美地,七宝-中春路8888弄1-81号,4室2厅,143.39,58581,840,南向,高层（共4层）,1999年建,"优质教育
                                        距9号线中春路站约1032米"
世茂滨江花园,陆家嘴-世茂滨江花园潍坊西路1弄、潍坊西路2弄,4室2厅,278.9,90714,2530,东向,高层（共54层）,2002年建,"满五
                                        距9号线商城路站约995米"
浦江世博家园十街坊,浦江-浦申路200弄,2室2厅,85.9,39814,342,南北向,中层（共11层）,2006年建,"满二优质教育
                                        距8号线联航路站约538米"
泰鸿新苑,黄兴公园-延吉中路25弄,2室2厅,119.9,50125,601,南北向,中层（共14层）,1980年建,"满五总价低性价比高
                                        距8号线延吉中路站约424米"
逸翠公馆,世博-逸翠公馆南码头路1288弄,2室2厅,93.1,55854,520,南向,高层（共24层）,2011年建,"满五优质教育
                                        距6号线高科西路站约601米"
玉兰香苑二期,张江-益江路511弄1-86号、益江路396弄、益,3室2厅,113.3,41659,472,南北向,低层（共6层）,2009年建,"满五优质教育配套成熟小区中心
                                        距13号线张江路站约863米"
香梅花园一期,世纪公园-香梅花园一期锦绣路1650弄1-20号,2室2厅,113.3,68844,780,南向,低层（共32层）,2003年建,"满五优质教育
                                        距2号线上海科技馆站约1153米"
旭辉华庭,嘉定新城-白银路928弄、高台路1333弄,1室1厅,30,30000,90,南北向,高层（共23层）,2013年建,"满五优质教育
                                        距11号线白银路站约247米"
滨江小区,徐汇滨江-天钥桥南路1199弄、天钥桥南路1249弄、,2室1厅,69,48551,335,南北向,高层（共10层）,2000年建,"满五优质教育送车位业主急售
                                        距11号线龙耀路站约843米"
汇福家园兴盛里,周浦-周秀路168弄,2室2厅,77,27273,210,南北向,高层（共18层）,,满五小区中心业主急售
江南苑,莘庄-莘朱路222弄,3室2厅,129.27,50282,650,南向,中层（共6层）,2002年建,"满五
                                        距1号线莘庄站约286米"
爱博一村,华漕-宁虹路1101弄,1室1厅,60,48000,288,南向,高层（共13层）,2009年建,满五
锦绣华庭,杨东-浦建路1086弄,3室2厅,134,76119,1020,南北向,高层（共16层）,2003年建,满五优质教育性价比高户型佳
丰景湾名邸,江湾镇-丰镇路100弄1-16号、华严路228弄1-,4室3厅,176.76,48088,850,南北向,中层（共6层）,2007年建,"满五唯一
                                        距3号线江湾镇站约1150米"
海信花苑,中山公园-愚园路1240号,3室2厅,141.72,69856,990,南北向,高层（共24层）,1998年建,距2号线江苏路站约513米
黄浦丽园,老西门-西藏南路1200弄,3室2厅,160,84375,1350,南向,高层（共26层）,2008年建,"满五优质教育小区中心送车位
                                        距8号线陆家浜路站约325米"
三门路358弄小区,五角场-三门路358弄,2室1厅,56,45714,256,南向,低层（共6层）,1996年建,"满五
                                        距3号线江湾镇站约1025米"
尚浦名邸,新江湾城-江湾城路88弄,2室2厅,129,81395,1050,南北向,中层（共25层）,2014年建,"满二
                                        距10号线三门路站约619米"
康碧苑,奉城-奉城镇兰博路3151弄,2室2厅,94.65,14855,140.6,南北向,高层（共6层）,2010年建,满五优质教育明厨明卫拎包入住
徐汇臻园,华泾-华发路333弄,3室2厅,109.2,61355,670,南向,中层（共11层）,2007年建,满五优质教育
丰舍西苑,曹路-民雨路336弄,1室1厅,49,38776,190,南向,中层（共6层）,2000年建,"满二优质教育
                                        距9号线民雷路站约995米"
天诚花苑,中山公园-武夷路416弄1-3号,2室2厅,111.75,62640,700,南向,中层（共27层）,1997年建,"满五性价比高业主急售
                                        距3号线延安西路站约618米"
中原新村,徐家汇-中原新村中漕路38弄,1室1厅,36.36,128713,468,南向,中层（共6层）,1984年建,"满五优质教育配套成熟业主急售
                                        距1号线上海体育馆站约394米"
仁恒河滨城二期,联洋-仁恒河滨城二期丁香路1399弄,8室2厅,503,109344,5500,东向,低层（共30层）,2006年建,"满二优质教育
                                        距9号线芳甸路站约762米"
汤臣湖庭花园,张江-罗山路2255弄3-199号,联排,卧室：,74742,2900,388�O,花园：150.0平米,南向,满五优质教育
尚汇豪庭,徐家汇-华石路88弄,2室2厅,136.65,106110,1450,南向,低层（共28层）,2014年建,"满五
                                        距1号线上海体育馆站约849米"
万业紫辰苑,杨行-万业紫辰苑江杨北路1568弄,2室2厅,70.1,39230,275,南北向,中层（共32层）,2012年建,"满五优质教育
                                        距3号线江杨北路站约956米"
